3	1	17006.341000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
3	2	24130.723000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
3	3	17488.524000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
3	4	19251.189000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
3	5	27127.080000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
3	6	17347.020000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-classic-38		1	6	1732
1	1	636.043000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	2	394.388000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	3	379.618000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	4	385.226000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	5	398.871000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	6	382.188000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	7	381.417000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	1	740.042000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	2	403.834000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	3	398.850000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	4	413.991000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	5	396.783000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	6	395.531000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
2	7	399.611000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	1	614.253000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	2	379.087000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	3	386.845000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	4	398.306000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	5	383.715000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	6	386.039000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
3	7	384.794000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1414
1	1	225.451000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	2	97.947000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	3	101.813000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	4	103.144000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	5	107.441000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	6	138.530000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	7	110.095000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	1	223.752000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	2	93.413000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	3	92.639000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	4	90.514000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	5	96.374000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	6	129.825000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
2	7	101.672000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	1	225.131000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	2	92.136000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	3	90.242000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	4	91.552000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	5	96.981000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	6	132.746000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
3	7	102.494000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1414
1	1	1131.066000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	2	1010.933000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	3	989.618000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	4	1018.172000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	5	1001.760000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	6	993.841000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	1	1105.017000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	2	977.775000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	3	988.479000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	4	969.559000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	5	962.372000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
2	6	958.024000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	1	1117.366000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	2	942.078000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	3	924.580000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	4	940.836000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	5	943.724000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
3	6	929.010000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	2121
1	1	615.810000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	2	294.955000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	3	287.310000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	4	280.539000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	5	279.186000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	6	301.619000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	7	281.582000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	1	624.563000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	2	301.777000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	3	296.470000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	4	293.833000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	5	323.231000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	6	296.060000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
2	7	294.805000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	1	533.252000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	2	297.769000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	3	287.540000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	4	285.997000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	5	306.218000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	6	287.032000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
3	7	284.335000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-classic-25		1	7	1224
1	1	304.281000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	2	250.898000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	3	245.556000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	4	242.324000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	5	247.932000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	6	241.222000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	7	233.678000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	1	301.723000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	2	246.685000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	3	248.775000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	4	244.076000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	5	249.450000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	6	237.197000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
2	7	235.941000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	1	308.421000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	2	247.924000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	3	250.880000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	4	256.659000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	5	259.011000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	6	246.210000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
3	7	232.897000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1870
1	1	11496.979000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	2	16684.808000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	3	50439.771000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	4	40323.719000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	5	36990.142000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	6	42359.867000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	7	21357.161000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	1	11304.488000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	2	17118.915000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	3	52643.030000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	4	26245.023000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	5	35167.585000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	6	42097.645000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
2	7	35332.999000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	1	11368.279000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	2	16593.519000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	3	59484.660000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	4	28999.943000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
